HeapFree [us];PrivateMemorySize [MB]
0.1;71
0.1;71
0.1;71
0.3;71
0.2;71
0.1;71
0.1;71
0.1;71
0.1;71
0.1;71
0.2;71
0.1;71
0.1;71
0.1;71
0.2;71
0.1;71
0.1;71
0;71
0.1;71
0.1;71
0.1;71
33.2;70
0.1;70
0.1;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.2;70
0.2;70
0.1;70
0.1;70
0.3;70
0.1;70
0.1;70
0.1;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.2;70
0.1;70
0.2;70
0.4;70
0.2;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.2;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
0.1;70
70.5;68
1.3;69
0.1;69
0.1;69
0.2;69
0.2;69
0.1;69
0.1;69
0.2;69
0.1;69
0.1;69
0.1;69
0.2;69
0.2;69
0.1;69
0.1;69
0.2;69
0.2;69
0.1;69
0.1;69
0.1;69
16.8;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.2;68
0.2;68
0.2;68
0.2;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.2;68
0.3;68
0.1;68
0.2;68
0.4;68
0.2;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.2;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.2;68
0.2;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.2;68
0.1;68
0.1;68
0.1;68
0.1;68
0.1;68
32.4;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.2;67
0.2;67
0.4;67
0.2;67
0;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.2;67
0.1;67
0.1;67
0.2;67
0.2;67
0.2;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.2;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
0.1;67
34.3;66
0.1;66
0.1;66
0.1;66
0.1;66
0.2;66
0.1;66
0.1;66
0.2;66
0.1;66
0.1;66
0.2;66
0.1;66
0.1;66
0.1;66
0.1;66
0.2;66
0.1;66
0.1;66
0.2;66
0.1;66
0.1;66
54.3;64
1.1;65
0.2;65
0.2;65
0.1;65
0.1;65
0.2;65
0.1;65
0.1;65
0.1;65
0.1;65
0.1;65
0.1;65
0.1;65
0.2;65
0.1;65
0.1;65
0.1;65
0.1;65
0.2;65
0.2;65
0.1;65
0.1;65
0.2;65
0.2;65
0.2;65
0.1;65
0.1;65
0.1;65
0.2;65
0.1;65
0.1;65
0.1;65
17.9;64
0.2;64
0.1;64
0.1;64
0.1;64
0.1;64
0.3;64
0.1;64
0.1;64
0.2;64
0.1;64
0.1;64
0.2;64
0.1;64
0.1;64
0.2;64
0.1;64
0.1;64
0.3;64
0.1;64
0.1;64
0.1;64
0.2;64
0.2;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.2;64
0.1;64
0.1;64
0.2;64
0.2;64
0.2;64
0.2;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.2;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0.1;64
0;64
28.9;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.3;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.2;63
0.2;63
0.4;63
0.2;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.1;63
0.1;63
0.2;63
0.2;63
0.1;63
0.1;63
0.1;63
0.2;63
0.2;63
0.2;63
0.2;63
0.1;63
0.1;63
0.2;63
0.2;63
0.2;63
0.2;63
0.2;63
0.2;63
0.2;63
0.2;63
0.1;63
0.1;63
0.1;63
28.2;62
0.2;62
0.1;62
0.1;62
0.2;62
32.5;60
0.9;61
0.2;61
0.1;61
0.1;61
0.2;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.2;61
0.1;61
0.1;61
0.2;61
0.1;61
0.1;61
0.2;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.2;61
0.2;61
0.1;61
0.1;61
0.1;61
0.2;61
0.2;61
0.2;61
0.1;61
0.1;61
0.1;61
0.1;61
0.1;61
0.2;61
0.2;61
0.2;61
0.1;61
0.2;61
0.2;61
0.1;61
0.1;61
0;61
0.1;61
24.8;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.2;60
0.1;60
0.1;60
0.2;60
0.1;60
0.1;60
0.1;60
0.1;60
0.1;60
0.2;60
0.1;60
0.1;60
0.2;60
0.1;60
0.1;60
0.1;60
0.1;60
0.2;60
0.2;60
0.2;60
0.1;60
0.1;60
0.1;60
0.2;60
0.2;60
0.2;60
0.2;60
0.2;60
0.1;60
0.1;60
0.1;60
0.1;60
0.2;60
0.2;60
0.2;60
0.2;60
0.2;60
0.1;60
0.1;60
0.1;60
0.1;60
28.6;59
0.1;59
0.1;59
0.1;59
0.1;59
0.2;59
0.1;59
0.1;59
0.1;59
0.1;59
0.2;59
0.1;59
0.1;59
0.1;59
0.1;59
0.3;59
0.1;59
0.1;59
0.2;59
0.1;59
0.1;59
0.1;59
0.2;59
0.2;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.2;59
0.2;59
0.1;59
0.1;59
0.1;59
0.2;59
0.2;59
0.2;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
0.1;59
26.9;58
0.1;58
0.1;58
0.1;58
0.1;58
0.2;58
0.1;58
0.1;58
0.2;58
0.1;58
0.1;58
0.1;58
0.1;58
0.2;58
0.2;58
0.1;58
0.1;58
0.1;58
0.1;58
0.1;58
0.2;58
0.1;58
0.1;58
0.2;58
0.1;58
0.1;58
0.1;58
0.1;58
0.1;58
0.2;58
0.1;58
0.1;58
0.2;58
0.2;58
19.2;57
1;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.1;57
0.2;57
0.2;57
0.1;57
0.1;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.1;57
0.1;57
0.2;57
0.1;57
0.2;57
0.1;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.2;57
0.1;57
0.1;57
0.2;57
0.1;57
0.2;57
0.2;57
0.2;57
0.2;57
0.2;57
0.2;57
0.2;57
0.2;57
0.1;57
0.1;57
0.1;57
0.1;57
0.1;57
0.1;57
0.1;57
0.1;57
0.1;57
0.1;57
0;57
25.5;56
0.2;56
0.1;56
0.1;56
0.3;56
0.2;56
0.1;56
0.2;56
0.1;56
0.4;56
0.2;56
0.1;56
0.1;56
0.1;56
0.1;56
0.2;56
0.1;56
0.1;56
0.1;56
0.1;56
0.1;56
0.2;56
0.1;56
0.2;56
0.1;56
0.1;56
0.1;56
0.1;56
0.2;56
0.1;56
0.1;56
0.1;56
0.1;56
0.1;56
0.1;56
0.1;56
0.2;56
0.1;56
0.1;56
0.1;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.1;56
0.1;56
0.1;56
0.1;56
0.2;56
0.1;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.2;56
0.1;56
0.1;56
0.1;56
0.1;56
0.1;56
26.6;55
0.2;55
0.1;55
0.1;55
0.1;55
0.2;55
0.1;55
0.1;55
0.1;55
0.2;55
0.1;55
0.1;55
0.1;55
0.1;55
0.1;55
0.2;55
0.1;55
0.1;55
0.2;55
0.2;55
0.5;55
0.2;55
0.2;55
0.2;55
0.1;55
0.1;55
0.1;55
0.1;55
0.2;55
0.2;55
0.1;55
0.1;55
0.1;55
0.1;55
0.1;55
0.1;55
0.1;55
0.2;55
0.2;55
0.2;55
36.4;54
1.3;54
0.2;54
0.1;54
0.2;54
0.2;54
0.2;54
0.2;54
0.2;54
0.2;54
0.2;54
0.1;54
0;54
0.1;54
0.1;54
12.2;53
0.2;53
0.2;53
0.2;53
0.1;53
0.3;53
0.2;53
0.1;53
0.1;53
0.2;53
0.2;53
0.1;53
0.1;53
0.1;53
0.2;53
0.1;53
0.1;53
0.1;53
0.1;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.1;53
0.2;53
0.2;53
0.2;53
0.1;53
0.1;53
0.1;53
0.1;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.1;53
0.2;53
0.1;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.2;53
0.1;53
0.2;53
0.1;53
0.1;53
0.1;53
27.2;52
0.2;52
0.1;52
0.1;52
0.2;52
0.1;52
0.2;52
0.1;52
0.1;52
0.1;52
0.2;52
0.1;52
0.1;52
0.1;52
0.2;52
0.2;52
0.3;52
0.3;52
0.1;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.1;52
0.1;52
0.1;52
0.1;52
0.2;52
0.2;52
0.2;52
0.2;52
0.1;52
0.1;52
0.1;52
0.1;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.2;52
0.1;52
0.1;52
0.2;52
0.2;52
0.2;52
0.1;52
0.1;52
0.1;52
25.6;51
0.2;51
0.2;51
0.1;51
0.2;51
0.1;51
0.1;51
0.2;51
0.2;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.2;51
0.2;51
0.2;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.1;51
0.2;51
0.2;51
0.2;51
0.2;51
0.1;51
0.1;51
0.2;51
0.2;51
0.2;51
0.2;51
0.2;51
0.2;51
0.1;51
0.2;51
0.2;51
0.2;51
0.2;51
23.2;50
1.5;51
0.2;51
0.2;51
0.2;51
0.2;51
0.2;51
0.2;51
0.1;51
0.1;51
0.1;51
9.1;50
0.1;50
0.1;50
0.1;50
0.2;50
0.1;50
0.1;50
0.1;50
0.2;50
0.1;50
0.1;50
0.1;50
0.1;50
0.2;50
0.2;50
0.2;50
0.2;50
0.1;50
0.1;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.1;50
0.1;50
0.1;50
0.2;50
0.1;50
0.1;50
0.1;50
0.1;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.2;50
0.1;50
0.2;50
0.2;50
0.1;50
0.2;50
0.2;50
0.1;50
0.1;50
0.1;50
30.2;49
0.1;49
0.1;49
0.2;49
0.2;49
0.1;49
0.1;49
0.1;49
0.2;49
0.1;49
0.1;49
0.1;49
0.1;49
0.2;49
0.2;49
0.1;49
0.1;49
0.1;49
0.1;49
0.2;49
0.1;49
0.1;49
0.1;49
0.1;49
0.1;49
0.1;49
0.1;49
0.2;49
0.2;49
0.2;49
0.2;49
0.1;49
0.2;49
0.2;49
0.2;49
0.2;49
0.2;49
0.2;49
0.2;49
0.2;49
0.2;49
0.1;49
0.1;49
0.1;49
0.2;49
0.2;49
0.2;49
0.1;49
0.2;49
0.2;49
0.2;49
0.1;49
0.1;49
0.1;49
0;49
26.9;48
0.2;48
0.1;48
0.1;48
0.1;48
0.1;48
0.2;48
0.1;48
0.1;48
0.2;48
0.1;48
0.1;48
0.1;48
0.1;48
0.1;48
0.1;48
0.1;48
0.1;48
0.2;48
0.2;48
0.2;48
0.2;48
0.2;48
0.2;48
0.2;48
0.2;48
0.1;48
0.1;48
0.1;48
0.2;48
0.2;48
0.3;48
0.1;48
0.3;48
0.2;48
0.2;48
0.2;48
0.2;48
0.2;48
25.2;48
1.4;48
0.2;48
0.1;48
0.2;48
0.2;48
0.1;48
0.2;48
0.2;48
0.2;48
0.1;48
0.2;48
0.2;48
0.1;48
0.1;48
0.1;48
13.4;47
0.1;47
0.1;47
0.1;47
0.1;47
0.1;47
0.1;47
0.2;47
0.2;47
0.1;47
0.1;47
0.1;47
0.1;47
0.2;47
0.1;47
0.1;47
0.1;47
0.1;47
0.2;47
0.2;47
0.2;47
0.2;47
0.2;47
0.2;47
0.2;47
0.2;47
0.1;47
0.1;47
0.1;47
0.2;47
0.2;47
0.2;47
0.2;47
0.3;47
0.2;47
0.2;47
0.2;47
0.2;47
0.2;47
0.2;47
0.1;47
0.1;47
0.1;47
0.1;47
0.2;47
0.2;47
0.2;47
0.1;47
0.2;47
0.2;47
0.2;47
0.1;47
0.1;47
0.1;47
0.1;47
24.5;46
0.1;46
0.1;46
0.2;46
0.2;46
0.1;46
0.1;46
0.1;46
0.1;46
0.1;46
0.2;46
0.1;46
0.1;46
0.2;46
0.2;46
0.2;46
0.1;46
0.1;46
0.1;46
0.2;46
0.1;46
0.1;46
0.1;46
0.2;46
0.2;46
0.2;46
0.2;46
0.2;46
0.1;46
0.1;46
0.1;46
0.1;46
0.2;46
0.2;46
0.2;46
0.2;46
0.2;46
0.2;46
0.1;46
0.2;46
0.2;46
0.2;46
0.2;46
0.1;46
0.1;46
0.2;46
0.2;46
0.2;46
0.2;46
0.2;46
0.2;46
0.2;46
0.1;46
0.1;46
0.1;46
28;45
0.1;45
0.1;45
0.1;45
0.1;45
0.1;45
0.2;45
0.1;45
0.1;45
0.1;45
0.2;45
0.1;45
0.1;45
0.1;45
0.1;45
0.1;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
13.5;45
1.1;45
0.2;45
0.2;45
0.2;45
0.2;45
0.1;45
0.1;45
0.1;45
0.1;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.3;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.2;45
0.1;45
0.2;45
0.2;45
0.1;45
0.1;45
0.1;45
16.9;44
0.1;44
0.2;44
0.1;44
0.1;44
0.1;44
0.1;44
0.1;44
0.1;44
0.1;44
0.2;44
0.2;44
0.1;44
0.1;44
0.2;44
0.1;44
0.1;44
0.1;44
0.1;44
0.2;44
0.2;44
0.1;44
0.1;44
0.1;44
0.1;44
0.1;44
0.1;44
0.2;44
0.2;44
0.2;44
0.1;44
0.1;44
0.1;44
0.2;44
0.2;44
0.2;44
0.1;44
0.2;44
0.2;44
0.2;44
0.1;44
0.2;44
0.2;44
0.2;44
0.2;44
0.2;44
0.1;44
0.2;44
0.2;44
0.2;44
0.2;44
0.2;44
0.1;44
0;44
0.1;44
26.5;43
0.1;43
0.1;43
0.2;43
0.2;43
0.1;43
0.1;43
0.1;43
0.2;43
0.1;43
0.1;43
0.1;43
0.2;43
0.2;43
0.1;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.1;43
0.1;43
0.1;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.1;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.2;43
0.1;43
0.2;43
0.3;43
0.2;43
0.2;43
0.1;43
0.1;43
0.1;43
26.8;42
0.9;42
0.1;42
0.1;42
0.2;42
0.1;42
0.1;42
0.1;42
0.1;42
0.2;42
0.2;42
0.2;42
0.2;42
0.1;42
0.2;42
0.1;42
0.1;42
0.1;42
0.1;42
0.1;42
0.2;42
0.2;42
0.1;42
0.1;42
0.1;42
0.2;42
0.2;42
0.2;42
0.1;42
0.1;42
0.2;42
0.2;42
0.1;42
0.2;42
0.2;42
0.2;42
0.2;42
0.2;42
0.2;42
0.1;42
0.1;42
0.2;42
0.2;42
0.2;42
0.2;42
0.1;42
0.1;42
0.1;42
24.1;41
0.1;41
0.1;41
0.2;41
0.2;41
0.1;41
0.2;41
0.2;41
0.1;41
0.1;41
0.1;41
0.1;41
0.2;41
0.2;41
0.2;41
0.1;41
0.1;41
0.1;41
0.1;41
0.1;41
0.1;41
0.1;41
0.2;41
0.1;41
0.1;41
0.1;41
0.1;41
0.3;41
0.1;41
0.1;41
0.1;41
0.2;41
0.1;41
0.2;41
0.2;41
0.2;41
0.2;41
0.2;41
0.1;41
0.2;41
0.2;41
0.2;41
0.1;41
0.1;41
0.2;41
0.1;41
0.2;41
0.2;41
0.2;41
0.2;41
0.2;41
0.2;41
0.1;41
0.1;41
0.1;41
25;40
0.1;40
0.1;40
0.2;40
0.2;40
0.2;40
0.1;40
0.1;40
0.2;40
0.2;40
0.2;40
0.1;40
0.1;40
0.2;40
0.2;40
0.2;40
0.1;40
0.1;40
0.1;40
0.1;40
0.1;40
0.1;40
0.1;40
0.2;40
0.2;40
0.1;40
0.2;40
0.2;40
0.1;40
15.2;40
1;40
0.1;40
0.1;40
0.1;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.3;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
0.2;40
