HeapFree [us];PrivateMemorySize [MB]
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.2;158
0.3;158
0.3;158
0.2;158
0.2;158
0.2;158
0.4;158
0.2;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0;158
0.1;158
0.1;158
0.1;158
0.1;158
0;158
0.1;158
0.1;158
0.1;158
0.3;158
0.3;158
0.5;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.2;158
0.3;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.2;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.2;158
0;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.2;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.1;158
0.2;158
0.1;158
66.4;157
0.2;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
0.2;157
0.2;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.2;157
0.3;157
0.2;157
0.2;157
0.1;157
0.1;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
0.1;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
0.2;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.1;157
0.2;157
264.7;147
2;148
0.1;148
0.1;148
0.1;148
0.2;148
0.2;148
0.1;148
0.1;148
0.2;148
0.1;148
0.1;148
0.1;148
0.2;148
0.2;148
0.2;148
13.2;147
0.2;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.2;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.2;147
0.1;147
0.1;147
0.2;147
0.1;147
0.1;147
0.1;147
0.2;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.1;147
0.3;147
0.1;147
0.1;147
0.2;147
0.1;147
0.1;147
0.1;147
0.2;147
0.2;147
0.1;147
0.2;147
0.1;147
0.1;147
0.1;147
0.2;147
0.1;147
0.1;147
36.8;146
0.2;146
0.2;146
0.2;146
0.2;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.2;146
0.2;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.9;146
0.5;146
0.2;146
0.2;146
0.2;146
0.2;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.2;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.2;146
0.1;146
0.1;146
0.2;146
0.2;146
0.2;146
0.5;146
34.5;145
0.3;145
0.2;145
0.2;145
0.2;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.2;145
0.2;145
0.1;145
0.2;145
0.3;145
0.3;145
0.2;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.2;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.2;145
0.1;145
0.2;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
0.1;145
32.8;144
0.3;144
0.2;144
0.2;144
0.3;144
0.1;144
0.1;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.1;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.2;144
0.1;144
0.3;144
0.4;144
0.3;144
0.1;144
0.1;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.1;144
0.1;144
0.1;144
0.1;144
0.1;144
0.1;144
0.2;144
0.2;144
0.2;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.2;144
0.2;144
0.1;144
0.1;144
0.2;144
0.2;144
0.1;144
0.1;144
0.1;144
0.2;144
0.1;144
0.1;144
0.1;144
0.1;144
0.2;144
0.2;144
0.1;144
0.1;144
0.1;144
0.1;144
0.2;144
32.6;143
0.2;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.2;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.2;143
0.2;143
0.1;143
0.1;143
0.2;143
0.1;143
0.2;143
0.1;143
0.2;143
0.1;143
0.1;143
0.1;143
0.1;143
0.1;143
0.2;143
0.1;143
0.1;143
0.2;143
0.2;143
0.1;143
0.2;143
0.1;143
0.1;143
0.2;143
0.1;143
0.1;143
0.2;143
0.1;143
0.1;143
0.1;143
0.2;143
0.2;143
0.2;143
0.2;143
0.1;143
31.3;142
0.2;142
0.1;142
0.1;142
0.1;142
0.1;142
0.2;142
0.1;142
0.1;142
0.1;142
0.1;142
0.2;142
0.1;142
0.1;142
0.1;142
0.1;142
0.2;142
0.1;142
0.2;142
0.2;142
0.1;142
0.2;142
0.2;142
0.1;142
0.1;142
0.1;142
0.1;142
0.1;142
0.2;142
0.1;142
0.1;142
0.1;142
0.1;142
0.2;142
0.2;142
0.1;142
0.1;142
0.1;142
0.2;142
0.2;142
0.2;142
0.1;142
0.1;142
0.1;142
0.2;142
0.1;142
0.1;142
0.1;142
0.2;142
0.1;142
0.1;142
0.1;142
0.1;142
0.1;142
37.7;141
0.2;141
0.2;141
0.2;141
0.2;141
0.1;141
0.1;141
0.1;141
0.1;141
0.1;141
0.1;141
0.1;141
0.2;141
0.1;141
0.2;141
0.1;141
0.1;141
0.2;141
0.1;141
0.1;141
0.2;141
0.2;141
0.1;141
0.1;141
0.2;141
0.1;141
62.9;138
1.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.2;139
0.2;139
0.2;139
0.1;139
0.1;139
0.2;139
0.2;139
0.3;139
0.2;139
0.2;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.2;139
0.1;139
0.2;139
0.1;139
0.1;139
0.8;139
0.2;139
0.2;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0;139
0.1;139
0.1;139
0.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.1;139
0.1;139
0.2;139
0.2;139
0.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.2;139
0.2;139
0.1;139
0.1;139
0.2;139
0.2;139
0.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.2;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
0.1;139
31.6;138
0.2;138
0.2;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.2;138
0.1;138
0.1;138
0.2;138
0.1;138
0.1;138
0.2;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.2;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.2;138
0.1;138
0.2;138
0.1;138
0.1;138
0.1;138
0.2;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
0.1;138
30.9;137
0.1;137
0.1;137
0.3;137
0.1;137
0.1;137
0.2;137
0.1;137
0.1;137
0.1;137
0.1;137
0.1;137
0.2;137
0.1;137
0.2;137
0.1;137
0.1;137
0.2;137
0.1;137
0.1;137
0.1;137
0.2;137
0.1;137
0.1;137
0.1;137
0.2;137
0.1;137
0.1;137
0.2;137
0.1;137
0.1;137
0.1;137
0.1;137
0.1;137
0.2;137
0.2;137
0.1;137
0.1;137
0.2;137
0.2;137
0.1;137
0.1;137
0.1;137
0.2;137
0.1;137
0.1;137
0.1;137
0.2;137
0.2;137
0.2;137
0.2;137
0.2;137
0.2;137
0.2;137
0.2;137
33.7;136
0.1;136
0.1;136
0.2;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.2;136
0.1;136
0.1;136
0.1;136
0.1;136
0.3;136
0.1;136
0.1;136
0.2;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.2;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.1;136
0.2;136
0.2;136
0.1;136
0.1;136
0.2;136
0.2;136
0.1;136
0.1;136
0.1;136
0.3;136
0.1;136
0.1;136
0.1;136
0.2;136
0.2;136
0.2;136
0.2;136
0.2;136
0.2;136
0.2;136
0.2;136
31.9;135
0.2;135
0.2;135
0.2;135
0.3;135
0.2;135
0.1;135
0.2;135
0.1;135
0.1;135
0.1;135
0.2;135
0.2;135
0.3;135
0.2;135
0.2;135
0.1;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.2;135
1;135
0.3;135
0.2;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.2;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.2;135
0.2;135
0.1;135
0.1;135
0.1;135
0.1;135
0.1;135
0.2;135
0.2;135
30.6;134
0.2;134
0.2;134
0.2;134
0.2;134
0.1;134
0.2;134
0.1;134
0.1;134
0.8;134
0.5;134
0.2;134
0.2;134
0.2;134
0.2;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.2;134
0.1;134
0.2;134
0.3;134
0.2;134
0.2;134
0.1;134
0.1;134
0.1;134
0.1;134
0.2;134
0.1;134
0.2;134
0.1;134
0.1;134
0.1;134
0.2;134
0.1;134
0.1;134
0.2;134
0.2;134
0.1;134
0.1;134
0.1;134
0.2;134
0.2;134
0.1;134
0.1;134
0.2;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.2;134
0.2;134
0.2;134
0.2;134
0.2;134
0.2;134
0.2;134
0.2;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.1;134
0.2;134
0.2;134
0.1;134
0.1;134
0.1;134
0.1;134
32.4;133
0.1;133
0.1;133
0.1;133
0.1;133
0.1;133
0.1;133
0.1;133
0.1;133
0.1;133
0.2;133
0.1;133
0.1;133
0.2;133
0.2;133
0.1;133
0.1;133
0.2;133
0.2;133
0.1;133
0.1;133
0.1;133
0.2;133
0.1;133
0.1;133
0.1;133
0.1;133
0.1;133
68.5;130
1.2;130
0.2;130
0.2;130
0.2;130
0.2;130
0.1;130
0.2;130
0.2;130
0.1;130
0.2;130
0.2;130
0.2;130
0.1;130
0.1;130
0.1;130
0.2;130
0.2;130
0.2;130
0.2;130
0.2;130
0.2;130
0.2;130
0.1;130
0.1;130
0.1;130
20.5;129
0.2;129
0.1;129
0.2;129
0.2;129
0.2;129
0.1;129
0.1;129
0.1;129
0.1;129
0.2;129
0.1;129
0.1;129
0.1;129
0.2;129
0.1;129
0.1;129
0.2;129
0.1;129
0.1;129
0.1;129
0.1;129
0.2;129
0.2;129
0.1;129
0.1;129
0.1;129
0.1;129
0.1;129
0.2;129
0.1;129
0.1;129
0.2;129
0.1;129
0.1;129
0.1;129
0.1;129
0.1;129
0.1;129
0.1;129
0.1;129
0.2;129
0.2;129
0.1;129
0.2;129
0.2;129
0.1;129
0.2;129
0.2;129
0.2;129
0.2;129
0.2;129
0.2;129
0.2;129
0.2;129
24.4;128
0.2;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.2;128
0.2;128
0.2;128
0.1;128
0.1;128
0.2;128
0.1;128
0.1;128
0.1;128
0.2;128
0.2;128
0.2;128
0.2;128
0.2;128
0.1;128
0.1;128
0.1;128
0.1;128
0.2;128
0.1;128
0.1;128
0.1;128
0.2;128
0.2;128
0.2;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.1;128
0.2;128
0.2;128
0.2;128
0.1;128
0.1;128
0.1;128
0.2;128
0.2;128
0.2;128
0.2;128
0.2;128
22.2;127
0.2;127
0.1;127
0.2;127
0.1;127
0.1;127
0.1;127
0.1;127
0.2;127
0.1;127
0.1;127
0.2;127
0.1;127
0.1;127
0.2;127
0.1;127
0.1;127
0.1;127
0.1;127
0.2;127
0.2;127
0.2;127
0.2;127
0.2;127
0.2;127
0.2;127
0.1;127
0.1;127
0.1;127
0.2;127
0.1;127
0.1;127
0.2;127
0.2;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.1;127
0.2;127
0.2;127
0.2;127
0.2;127
0.1;127
0.1;127
22.2;126
0.1;126
0.1;126
0.1;126
0.2;126
0.1;126
0.1;126
0.1;126
0.1;126
0.1;126
0.1;126
0.1;126
0.2;126
0.2;126
0.1;126
0.1;126
0.2;126
0.2;126
0.1;126
0.1;126
0.1;126
0.1;126
0.1;126
0.2;126
0.2;126
0.2;126
0.1;126
0.1;126
0.1;126
0.2;126
0.1;126
0.1;126
0.1;126
0.1;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.2;126
0.1;126
0.1;126
0.1;126
0.1;126
24.2;125
0.2;125
0.1;125
0.1;125
0.1;125
0.1;125
0.1;125
0.1;125
0.1;125
0.1;125
0.2;125
0.1;125
0.1;125
0.2;125
0.1;125
0.1;125
0.1;125
0.2;125
0.2;125
0.2;125
0.1;125
0.1;125
0.1;125
0.1;125
0.2;125
0.2;125
0.2;125
0.1;125
0.1;125
0.1;125
0.1;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.1;125
0.1;125
0.2;125
0.2;125
0.1;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
0.2;125
19.8;124
0.1;124
0.1;124
0.1;124
0.1;124
0.2;124
0.1;124
0.1;124
0.1;124
0.1;124
0.2;124
0.1;124
0.1;124
0.2;124
0.1;124
0.1;124
0.1;124
0.2;124
0.2;124
0.2;124
0.1;124
0.1;124
0.1;124
0.1;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.1;124
0.1;124
0.2;124
0.2;124
0.1;124
0.2;124
0.2;124
0.2;124
0.2;124
0.3;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.2;124
0.1;124
0.1;124
0.1;124
0.1;124
25.2;123
0.1;123
0.1;123
0.1;123
0.1;123
0.2;123
0.1;123
0.2;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.2;123
0.2;123
0.1;123
0.1;123
0.1;123
0.2;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.3;123
0.2;123
0.1;123
0.1;123
0.1;123
0.2;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.1;123
0.2;123
0.1;123
0.2;123
0.2;123
0.2;123
0.2;123
0.1;123
0.1;123
19.8;122
0.2;122
0.2;122
0.1;122
0.2;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.2;122
0.1;122
0.1;122
8.6;122
1;122
0.1;122
0.1;122
0.1;122
0.2;122
0.2;122
0.2;122
0.2;122
0.1;122
0.1;122
0.1;122
0.1;122
0.2;122
0.1;122
0.1;122
0.1;122
0.1;122
0.2;122
0.2;122
0.2;122
0.2;122
0.2;122
0.2;122
0.2;122
0.2;122
0.2;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.1;122
0.2;122
0.1;122
0.2;122
0.2;122
0.2;122
18.5;121
0.1;121
0.1;121
0.2;121
0.1;121
0.1;121
0.1;121
0.1;121
0.2;121
0.1;121
0.1;121
0.2;121
0.1;121
0.1;121
0.1;121
0.1;121
0.1;121
0.2;121
0.2;121
0.2;121
0.1;121
0.1;121
0.1;121
0.1;121
0.1;121
0.3;121
0.2;121
0.1;121
0.1;121
0.2;121
0.1;121
0.1;121
0.2;121
0.2;121
0.2;121
0.2;121
0.2;121
0.2;121
0.2;121
0.2;121
0.2;121
0.2;121
0.1;121
0.2;121
0.1;121
0.2;121
0.1;121
0.1;121
0.1;121
0.1;121
0.1;121
0.2;121
0.2;121
0.2;121
0.1;121
20.3;120
0.2;120
0.1;120
0.1;120
0.2;120
0.1;120
0.1;120
0.1;120
0.1;120
0.2;120
0.1;120
0.1;120
0.2;120
0.2;120
0.1;120
0.1;120
0.2;120
0.1;120
0.1;120
0.1;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.1;120
0.1;120
0.2;120
0.1;120
0.1;120
0.1;120
0.1;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.2;120
0.1;120
25;119
0.3;119
0.2;119
0.3;119
0.2;119
0.1;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.1;119
0.1;119
0.1;119
0.2;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.2;119
0.1;119
0.1;119
0.1;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
0.1;119
0.3;119
0.3;119
0.4;119
0.2;119
0.2;119
0.2;119
0.2;119
0.1;119
0.1;119
0.2;119
0.1;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.1;119
0.1;119
0.2;119
0.2;119
0.2;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.1;119
0.1;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.1;119
0.2;119
0.2;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.1;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
0.2;119
34.7;118
0.2;118
0.1;118
0.1;118
0.1;118
0.1;118
0.1;118
0.2;118
0.1;118
0.1;118
0.2;118
0.2;118
0.1;118
0.1;118
0.1;118
0.1;118
0.2;118
0.2;118
0.1;118
0.1;118
0.1;118
0.1;118
0.1;118
0.2;118
0.2;118
0.1;118
0.1;118
0.2;118
0.1;118
0.1;118
0.2;118
0.2;118
0.1;118
0.1;118
0.2;118
0.1;118
0.1;118
0.1;118
0.1;118
0.2;118
0.2;118
0.2;118
0.2;118
0.2;118
0.2;118
0.2;118
0.2;118
0.1;118
0.2;118
0.2;118
0.2;118
0.2;118
0.2;118
0.2;118
0.1;118
32.9;117
0.1;117
0.1;117
0.2;117
0.1;117
0.1;117
0.1;117
0.1;117
0.1;117
0.1;117
0.2;117
0.1;117
0.2;117
0.2;117
0.1;117
0.1;117
0.2;117
0.1;117
0.1;117
0.2;117
0.1;117
0.2;117
0.2;117
0.2;117
0.1;117
0.1;117
0.1;117
0.2;117
0.1;117
0.2;117
0.1;117
0.1;117
0.2;117
0.2;117
0.2;117
0.2;117
0.1;117
0.1;117
0.1;117
0.2;117
0.1;117
0.2;117
0.2;117
0.2;117
0.1;117
0.2;117
0.2;117
0.2;117
0.2;117
0.2;117
0.2;117
0.1;117
0.1;117
0.2;117
0.2;117
33.4;116
0.2;116
0.1;116
0.1;116
0.1;116
0.1;116
0.1;116
0.1;116
0.1;116
0.1;116
0.2;116
0.1;116
0.1;116
0.1;116
0.1;116
0.2;116
0.1;116
